Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CarInsurance,CallLengthMin
28,blue-collar,single,secondary,0,0,1,0,unknown,28,may,1,-1,0,unknown,0,6.43333333333333
25,student,single,secondary,0,486,0,0,cellular,13,sep,3,199,4,failure,1,4.55
30,unemployed,single,tertiary,0,1622,0,0,cellular,19,nov,1,-1,0,unknown,0,4.03333333333333
34,technician,single,tertiary,0,992,1,0,cellular,5,feb,2,-1,0,unknown,1,1.18333333333333
36,management,single,tertiary,0,1400,1,0,cellular,11,may,3,-1,0,unknown,1,10.1333333333333
39,management,married,secondary,0,11835,1,0,cellular,11,aug,2,-1,0,unknown,1,12.4
31,management,married,tertiary,0,22546,1,0,cellular,20,aug,4,-1,0,unknown,0,1.46666666666667
47,management,married,secondary,0,7,0,0,cellular,8,aug,2,-1,0,unknown,0,2.91666666666667
56,retired,married,unknown,0,230,0,0,cellular,8,sep,1,92,2,failure,0,2.78333333333333
32,management,married,tertiary,0,132,1,0,unknown,30,may,2,-1,0,unknown,0,9.41666666666667
37,management,married,tertiary,0,784,1,0,cellular,9,feb,3,-1,0,unknown,0,0.683333333333333
37,technician,married,secondary,0,1610,0,0,unknown,16,jun,2,-1,0,unknown,0,2.33333333333333
54,retired,divorced,tertiary,0,2682,1,0,cellular,14,may,1,-1,0,unknown,0,5.56666666666667
21,student,single,primary,0,423,0,0,cellular,8,apr,5,-1,0,unknown,1,1.73333333333333
44,technician,single,unknown,0,78,1,0,unknown,6,may,6,-1,0,unknown,0,0.216666666666667
29,technician,single,secondary,0,113,0,0,cellular,12,feb,2,183,4,success,1,5.46666666666667
58,services,divorced,secondary,0,462,0,0,cellular,12,aug,1,-1,0,unknown,1,5.53333333333333
50,blue-collar,married,secondary,0,326,0,0,cellular,28,aug,9,-1,0,unknown,0,2.61666666666667
43,admin.,married,secondary,0,378,0,0,cellular,30,jul,8,-1,0,unknown,1,13.0333333333333
31,services,single,secondary,0,1709,0,1,telephone,28,jan,3,-1,0,unknown,1,15.7333333333333
35,blue-collar,married,primary,0,373,0,0,cellular,17,apr,2,-1,0,unknown,0,5.58333333333333
50,blue-collar,married,primary,0,4979,0,0,telephone,6,apr,1,-1,0,unknown,1,3
47,housemaid,married,secondary,0,0,1,0,telephone,13,may,2,-1,0,unknown,0,0.333333333333333
42,blue-collar,married,primary,0,205,1,0,cellular,17,apr,1,-1,0,unknown,0,9.7
53,technician,married,secondary,0,180,0,1,cellular,19,aug,2,-1,0,unknown,0,0.966666666666667
56,retired,divorced,tertiary,0,13094,0,0,cellular,25,may,1,-1,0,unknown,1,17.7333333333333
35,management,married,tertiary,0,43,1,0,cellular,20,apr,1,-1,0,unknown,1,14.3333333333333
60,technician,married,secondary,0,2639,1,0,unknown,14,may,2,-1,0,unknown,0,8.05
32,management,single,tertiary,0,151,0,0,unknown,23,may,2,-1,0,unknown,0,1.85
41,housemaid,married,secondary,0,12,0,1,cellular,28,jul,3,-1,0,unknown,0,7.86666666666667
42,blue-collar,married,secondary,0,160,1,1,unknown,26,jun,1,-1,0,unknown,0,3.16666666666667
54,management,married,tertiary,0,148,0,1,cellular,24,jul,3,-1,0,unknown,0,0.7
57,retired,married,primary,0,5799,0,0,unknown,17,jun,1,-1,0,unknown,0,1.61666666666667
28,services,single,primary,0,198,0,0,cellular,4,feb,2,-1,0,unknown,1,16.2666666666667
31,management,single,tertiary,0,12569,0,0,cellular,9,sep,1,295,1,failure,1,5.73333333333333
55,management,divorced,tertiary,0,1633,0,0,telephone,2,jun,1,-1,0,unknown,0,2.13333333333333
28,admin.,single,tertiary,0,832,0,0,telephone,29,mar,3,342,1,failure,1,7.21666666666667
58,technician,single,secondary,0,382,0,0,cellular,13,aug,2,-1,0,unknown,0,7.66666666666667
47,management,single,tertiary,0,86,0,0,cellular,2,feb,1,-1,0,unknown,1,18.1
60,technician,divorced,tertiary,0,1900,1,0,unknown,29,may,3,-1,0,unknown,0,1.28333333333333
32,management,married,tertiary,0,1331,0,0,cellular,12,nov,1,92,5,failure,1,2.1
48,services,married,secondary,0,6127,1,0,unknown,15,may,1,-1,0,unknown,0,1.61666666666667
27,student,single,secondary,0,8366,0,0,cellular,7,may,2,349,1,other,0,7.63333333333333
50,self-employed,married,secondary,0,5312,0,0,cellular,23,jul,3,-1,0,unknown,0,1.76666666666667
38,blue-collar,married,secondary,0,1165,1,0,cellular,13,aug,3,94,10,failure,1,13.0666666666667
48,technician,married,secondary,0,0,0,0,cellular,19,aug,2,-1,0,unknown,0,3.58333333333333
30,technician,married,secondary,0,484,1,0,unknown,6,may,1,-1,0,unknown,1,11.7166666666667
31,management,married,tertiary,0,792,0,0,cellular,20,aug,14,-1,0,unknown,1,12.7166666666667
54,blue-collar,married,unknown,0,6251,1,0,unknown,29,may,3,-1,0,unknown,0,7.01666666666667
30,technician,single,tertiary,0,2832,0,0,cellular,18,aug,6,-1,0,unknown,0,5.83333333333333
25,services,married,secondary,0,10,1,0,cellular,7,may,1,294,1,failure,0,0.85
45,technician,divorced,secondary,0,1738,0,0,cellular,21,nov,1,106,2,failure,0,1.31666666666667
50,technician,divorced,tertiary,0,1679,1,0,cellular,24,jul,2,-1,0,unknown,0,10.0666666666667
38,management,single,tertiary,0,455,1,0,cellular,19,feb,2,555,6,success,1,4.25
72,retired,married,secondary,0,676,0,0,cellular,25,aug,3,-1,0,unknown,0,3.13333333333333
37,blue-collar,married,secondary,0,5334,0,0,unknown,6,jun,1,-1,0,unknown,0,0.966666666666667
37,management,divorced,tertiary,0,153,1,0,cellular,30,apr,1,70,2,other,0,3.68333333333333
40,blue-collar,married,secondary,0,188,1,1,unknown,20,jun,2,-1,0,unknown,1,9.5
47,management,married,tertiary,0,1224,0,0,cellular,21,aug,2,-1,0,unknown,0,3.15
30,unemployed,single,secondary,0,40,0,0,cellular,5,feb,1,-1,0,unknown,0,2.21666666666667
38,management,single,tertiary,0,8953,0,1,cellular,20,nov,1,-1,0,unknown,0,5.01666666666667
38,blue-collar,married,secondary,0,1627,0,0,unknown,16,jun,9,-1,0,unknown,1,22.05
31,management,married,secondary,0,8629,1,0,unknown,21,may,2,-1,0,unknown,0,0.45
44,self-employed,divorced,tertiary,0,1070,1,0,cellular,12,aug,2,104,3,success,1,2.28333333333333
28,blue-collar,single,secondary,0,623,0,0,unknown,18,jun,41,-1,0,unknown,0,0.416666666666667
43,retired,married,secondary,0,860,0,0,telephone,30,oct,1,-1,0,unknown,1,2.2
34,technician,single,secondary,0,1279,1,0,cellular,22,jul,2,160,8,other,1,2.9
30,blue-collar,married,primary,0,-336,0,0,cellular,10,jul,6,-1,0,unknown,0,2.13333333333333
54,management,married,tertiary,0,1623,0,0,cellular,31,jul,8,-1,0,unknown,0,0.416666666666667
35,management,married,tertiary,0,4124,1,0,cellular,23,jul,2,445,7,other,1,5.83333333333333
43,management,single,tertiary,0,0,0,0,cellular,30,jun,2,296,1,failure,1,4.58333333333333
36,admin.,single,secondary,0,507,1,0,cellular,18,may,1,300,2,success,0,4.4
31,management,single,tertiary,0,177,1,0,cellular,15,may,1,-1,0,unknown,0,2.06666666666667
39,admin.,married,tertiary,0,722,0,0,telephone,23,apr,1,-1,0,unknown,0,2.35
26,technician,married,unknown,0,-277,1,0,cellular,16,apr,2,-1,0,unknown,0,16.9666666666667
43,management,married,tertiary,0,1825,1,0,unknown,20,may,2,-1,0,unknown,0,12.3666666666667
33,blue-collar,married,secondary,0,89,1,0,cellular,18,jul,2,-1,0,unknown,1,4.63333333333333
31,technician,married,secondary,0,7,0,0,telephone,6,aug,6,-1,0,unknown,0,1.93333333333333
37,management,single,tertiary,0,8828,0,0,unknown,12,jun,3,-1,0,unknown,1,16.8333333333333
37,management,divorced,tertiary,0,488,1,0,cellular,17,sep,1,854,2,failure,1,5.46666666666667
49,admin.,married,secondary,0,5361,0,0,cellular,7,aug,1,-1,0,unknown,0,1.16666666666667
45,management,divorced,tertiary,0,6572,1,0,cellular,17,nov,2,-1,0,unknown,0,0.7
43,management,married,secondary,0,392,0,0,unknown,17,jun,5,-1,0,unknown,0,5.53333333333333
36,management,divorced,tertiary,0,1057,0,0,cellular,19,jul,2,164,2,failure,1,3.83333333333333
34,technician,married,secondary,0,1,0,1,unknown,25,jun,1,-1,0,unknown,0,0.883333333333333
33,admin.,single,secondary,0,1779,1,0,unknown,21,may,2,-1,0,unknown,0,2.91666666666667
30,technician,single,tertiary,0,0,1,0,cellular,5,jun,2,-1,0,unknown,1,2.65
59,management,divorced,tertiary,0,258,1,0,telephone,29,oct,1,-1,0,unknown,1,4.43333333333333
48,technician,married,secondary,0,566,0,0,cellular,7,aug,3,-1,0,unknown,0,0.85
61,admin.,married,unknown,0,4629,1,0,cellular,29,jul,3,183,2,success,1,5.81666666666667
26,technician,single,secondary,0,44,0,0,cellular,30,oct,1,-1,0,unknown,1,3.61666666666667
48,unemployed,married,secondary,0,926,0,0,cellular,12,aug,2,178,10,success,1,8.4
46,services,divorced,secondary,0,-179,0,0,cellular,2,feb,1,214,2,failure,0,2.51666666666667
48,management,married,tertiary,0,2351,0,0,cellular,15,sep,1,105,3,success,1,2.5
33,management,married,secondary,0,336,0,0,cellular,15,apr,3,-1,0,unknown,1,2.98333333333333
44,technician,divorced,secondary,0,275,0,0,cellular,17,nov,1,-1,0,unknown,1,17.95
39,technician,married,tertiary,0,1524,0,0,cellular,20,apr,1,-1,0,unknown,1,9.45
58,technician,married,tertiary,0,1692,1,0,telephone,17,jul,5,-1,0,unknown,0,8.61666666666667
41,blue-collar,married,secondary,1,-204,1,0,unknown,15,may,7,-1,0,unknown,0,0.833333333333333
40,blue-collar,married,secondary,0,5060,0,0,cellular,10,feb,2,93,1,success,1,2.56666666666667
43,housemaid,married,primary,0,410,1,1,cellular,30,jul,2,-1,0,unknown,0,0.833333333333333
49,admin.,married,secondary,0,3608,1,0,cellular,30,apr,1,168,1,success,1,4.2
32,admin.,single,tertiary,0,1531,1,0,cellular,15,may,1,352,5,failure,0,0.966666666666667
26,blue-collar,single,secondary,0,-214,1,0,unknown,13,may,4,-1,0,unknown,0,1.43333333333333
39,unknown,single,unknown,0,0,0,0,telephone,28,jan,1,-1,0,unknown,0,0.466666666666667
43,blue-collar,married,secondary,0,1335,1,0,unknown,6,may,2,-1,0,unknown,0,6.18333333333333
37,admin.,single,tertiary,0,1000,1,0,cellular,22,sep,1,99,2,success,1,3.98333333333333
51,entrepreneur,married,primary,0,726,1,1,cellular,15,apr,2,-1,0,unknown,0,1.45
46,admin.,divorced,secondary,0,2196,0,0,cellular,28,jul,5,-1,0,unknown,1,9.55
81,retired,married,primary,0,0,0,0,telephone,11,aug,1,-1,0,unknown,0,3.3
31,management,married,tertiary,0,18,1,0,cellular,30,jul,19,-1,0,unknown,0,1.2
53,technician,married,secondary,0,1319,0,0,unknown,19,jun,3,-1,0,unknown,1,21.9666666666667
30,management,single,tertiary,0,501,1,0,unknown,23,may,3,-1,0,unknown,0,3.48333333333333
31,admin.,married,secondary,0,352,0,0,telephone,28,oct,1,-1,0,unknown,0,1
53,management,married,tertiary,0,15,0,0,cellular,20,aug,2,-1,0,unknown,1,15.35
47,services,divorced,tertiary,0,1639,0,0,cellular,12,jan,1,-1,0,unknown,1,5.81666666666667
56,retired,divorced,primary,0,694,0,0,cellular,29,jan,1,102,1,other,1,2.4
51,management,married,tertiary,0,0,0,0,unknown,7,jun,1,-1,0,unknown,1,5.03333333333333
31,services,married,secondary,0,525,1,1,unknown,21,may,1,-1,0,unknown,0,2.65
69,retired,married,unknown,0,426,0,0,telephone,10,sep,2,185,2,success,1,3.51666666666667
36,admin.,married,secondary,0,498,1,0,cellular,29,jan,1,253,1,failure,0,2.51666666666667
30,management,married,tertiary,0,102,1,0,cellular,5,apr,7,426,3,other,1,7.83333333333333
34,technician,single,tertiary,0,586,1,0,cellular,3,feb,5,263,2,failure,0,0.716666666666667
27,management,single,tertiary,0,1840,0,0,cellular,1,jun,1,28,8,other,1,3.66666666666667
33,management,married,secondary,0,333,0,0,cellular,28,aug,6,-1,0,unknown,0,1.33333333333333
40,management,married,tertiary,0,0,0,0,cellular,6,aug,2,98,6,success,1,2.18333333333333
49,entrepreneur,married,tertiary,0,320,1,1,unknown,19,may,6,-1,0,unknown,0,4.05
35,management,single,tertiary,0,916,1,0,cellular,14,may,2,-1,0,unknown,1,7.66666666666667
53,blue-collar,divorced,primary,0,-1,1,0,cellular,2,feb,3,5,1,other,0,2.3
31,unemployed,single,primary,0,406,0,0,cellular,4,feb,1,-1,0,unknown,1,12.2666666666667
49,management,married,tertiary,0,1912,1,0,cellular,20,aug,4,-1,0,unknown,0,6.33333333333333
47,admin.,married,secondary,0,-245,1,0,unknown,27,may,5,-1,0,unknown,0,2.41666666666667
34,technician,single,secondary,0,513,1,0,cellular,5,may,3,169,5,other,0,2.75
55,management,married,tertiary,0,-375,0,0,cellular,30,jul,2,-1,0,unknown,1,13.5666666666667
57,admin.,married,unknown,0,1401,0,0,cellular,21,aug,22,-1,0,unknown,0,1.51666666666667
34,technician,single,tertiary,0,184,1,0,cellular,30,jul,3,-1,0,unknown,0,1.45
35,admin.,divorced,secondary,0,0,1,1,cellular,17,nov,2,-1,0,unknown,0,1.43333333333333
37,blue-collar,married,secondary,0,790,0,0,unknown,9,may,1,-1,0,unknown,0,4.36666666666667
45,unemployed,married,secondary,0,-407,1,0,cellular,15,may,3,371,2,failure,0,5.33333333333333
46,admin.,married,secondary,0,5169,0,0,cellular,22,jul,14,-1,0,unknown,0,1.2
43,management,single,tertiary,0,2067,1,0,unknown,8,may,1,-1,0,unknown,1,12.6
34,unemployed,married,secondary,0,978,0,0,cellular,3,jun,2,71,1,success,1,4.36666666666667
60,retired,married,unknown,0,209,0,0,cellular,30,apr,1,-1,0,unknown,0,7.86666666666667
33,management,married,tertiary,0,1778,0,0,cellular,26,may,1,103,1,success,0,2.23333333333333
42,admin.,single,unknown,0,297,1,0,unknown,29,may,1,-1,0,unknown,0,1.76666666666667
24,blue-collar,single,secondary,0,9883,0,0,cellular,8,jul,5,-1,0,unknown,1,3.5
29,management,single,tertiary,0,985,1,0,cellular,23,jul,2,-1,0,unknown,1,6.6
36,services,single,secondary,0,99,0,0,unknown,17,jun,9,-1,0,unknown,0,4.26666666666667
30,student,single,unknown,0,4468,0,0,cellular,2,feb,1,-1,0,unknown,1,3.4
29,blue-collar,single,secondary,0,8079,0,1,cellular,10,jul,1,-1,0,unknown,0,2.85
53,retired,married,tertiary,0,2269,0,0,cellular,17,nov,2,150,1,success,1,18.1833333333333
38,services,divorced,secondary,0,-345,1,0,unknown,28,may,2,-1,0,unknown,0,2.95
56,blue-collar,married,primary,0,0,1,0,cellular,16,jul,1,-1,0,unknown,1,20.3666666666667
45,housemaid,married,secondary,0,1623,0,0,cellular,22,aug,4,-1,0,unknown,0,3.2
30,entrepreneur,married,primary,0,-98,1,0,unknown,21,may,7,-1,0,unknown,0,2.76666666666667
45,admin.,married,unknown,0,1577,0,0,unknown,20,jun,4,-1,0,unknown,0,0.266666666666667
44,technician,married,secondary,0,135,1,0,cellular,8,may,3,-1,0,unknown,0,4.36666666666667
44,technician,divorced,secondary,0,14,0,0,cellular,13,nov,1,92,1,success,1,2.78333333333333
53,technician,single,secondary,0,925,0,0,cellular,25,aug,3,-1,0,unknown,1,15.5
31,management,married,tertiary,0,8312,0,0,cellular,29,aug,13,-1,0,unknown,0,0.716666666666667
35,self-employed,married,secondary,0,0,1,0,telephone,7,jul,4,-1,0,unknown,0,2.1
35,technician,married,tertiary,0,7050,0,0,cellular,11,aug,3,182,4,success,1,3.7
52,blue-collar,married,secondary,0,3622,1,1,unknown,23,may,7,-1,0,unknown,0,0.666666666666667
56,blue-collar,single,secondary,0,6483,1,0,cellular,16,apr,2,-1,0,unknown,0,2.08333333333333
32,blue-collar,married,primary,0,2114,1,0,telephone,17,apr,1,-1,0,unknown,0,0.666666666666667
58,blue-collar,single,primary,0,26,1,0,cellular,12,may,4,-1,0,unknown,0,10
44,blue-collar,single,secondary,0,712,1,1,cellular,6,apr,3,-1,0,unknown,1,12.3333333333333
41,admin.,married,secondary,0,0,0,0,unknown,20,jun,1,-1,0,unknown,0,1.48333333333333
48,blue-collar,married,primary,0,323,0,0,cellular,28,aug,10,-1,0,unknown,0,2.63333333333333
30,student,single,unknown,0,809,0,0,cellular,20,nov,5,171,2,failure,0,0.433333333333333
63,retired,married,secondary,0,1612,0,0,telephone,17,feb,2,-1,0,unknown,1,3.88333333333333
33,management,single,secondary,0,0,0,0,cellular,26,aug,2,-1,0,unknown,0,1.65
30,management,married,tertiary,0,160,1,0,cellular,30,jul,4,-1,0,unknown,0,1.38333333333333
53,technician,married,primary,0,6839,1,0,cellular,19,nov,1,-1,0,unknown,0,1.28333333333333
39,blue-collar,married,secondary,0,62,1,0,cellular,7,may,3,-1,0,unknown,1,14.6166666666667
28,technician,single,secondary,0,2000,0,0,telephone,3,feb,2,-1,0,unknown,0,3.76666666666667
48,housemaid,married,secondary,0,513,0,1,cellular,28,jul,3,-1,0,unknown,1,15.65
48,admin.,single,secondary,0,1544,1,0,telephone,30,jun,1,450,2,failure,1,4.38333333333333
36,unemployed,married,secondary,0,608,1,0,cellular,2,feb,1,263,3,other,0,1.9
51,entrepreneur,married,primary,0,1443,0,0,cellular,18,feb,10,-1,0,unknown,1,2.86666666666667
50,technician,married,secondary,0,3176,0,0,cellular,7,aug,1,-1,0,unknown,1,11.1666666666667
30,management,married,tertiary,0,1235,1,0,cellular,28,jul,3,-1,0,unknown,0,1.73333333333333
29,services,single,secondary,0,695,0,0,unknown,3,jul,1,-1,0,unknown,0,1.61666666666667
38,technician,single,secondary,0,2751,1,0,unknown,28,may,1,-1,0,unknown,0,3.08333333333333
35,management,single,tertiary,0,2646,0,0,cellular,13,oct,1,182,1,success,1,3.68333333333333
50,management,married,tertiary,0,5124,1,0,cellular,18,aug,2,-1,0,unknown,0,1.85
34,services,married,secondary,0,1076,0,0,cellular,12,may,1,182,6,success,1,2.53333333333333
40,services,married,secondary,0,471,1,0,cellular,24,jul,4,-1,0,unknown,1,7.16666666666667
41,management,married,tertiary,0,2487,0,0,cellular,5,aug,1,97,1,failure,0,3.43333333333333
37,housemaid,married,secondary,0,589,1,0,cellular,25,jul,2,-1,0,unknown,0,5.58333333333333
42,admin.,single,secondary,0,684,0,0,cellular,4,jun,1,-1,0,unknown,1,3.45
34,technician,married,secondary,0,0,1,0,cellular,23,jul,1,-1,0,unknown,0,7.15
56,self-employed,married,secondary,0,784,0,1,cellular,30,jul,2,-1,0,unknown,0,2.48333333333333
35,admin.,single,secondary,0,0,1,0,cellular,13,may,1,-1,0,unknown,1,17.8833333333333
46,unemployed,married,secondary,0,926,0,0,cellular,7,jul,5,-1,0,unknown,1,6.41666666666667
26,management,single,tertiary,0,943,0,0,cellular,11,nov,1,195,1,success,1,2.76666666666667
39,student,single,tertiary,0,2103,0,0,cellular,2,feb,1,-1,0,unknown,1,9.8
30,blue-collar,single,tertiary,0,297,0,0,cellular,7,apr,4,-1,0,unknown,1,7.75
39,services,married,secondary,0,0,1,1,unknown,21,may,3,-1,0,unknown,0,4
28,management,single,tertiary,0,0,1,0,cellular,16,jul,5,-1,0,unknown,1,12.7833333333333
26,student,single,tertiary,0,10086,0,0,cellular,21,apr,2,-1,0,unknown,1,1.83333333333333
34,technician,single,tertiary,0,144,1,1,cellular,14,oct,1,85,19,failure,0,1.73333333333333
49,management,married,tertiary,0,5887,0,0,cellular,2,jun,3,293,2,failure,1,3.01666666666667
47,admin.,married,secondary,0,73,0,0,cellular,8,aug,3,-1,0,unknown,0,0.95
39,blue-collar,married,primary,0,70,0,0,unknown,8,may,1,-1,0,unknown,1,13.55
32,technician,single,tertiary,0,388,1,0,cellular,22,aug,2,-1,0,unknown,0,1.98333333333333
43,management,married,tertiary,0,0,0,0,cellular,31,jul,17,-1,0,unknown,0,1.78333333333333
27,technician,single,tertiary,0,1075,0,0,cellular,2,mar,1,-1,0,unknown,1,10.9666666666667
33,management,single,tertiary,0,0,0,0,cellular,28,aug,10,-1,0,unknown,0,3.93333333333333
60,management,married,tertiary,0,2222,1,0,cellular,11,jul,2,-1,0,unknown,1,18.6666666666667
55,management,married,tertiary,0,7803,0,0,cellular,15,jan,1,-1,0,unknown,1,7.35
32,admin.,married,secondary,0,2,1,0,cellular,25,jul,5,-1,0,unknown,0,2.2
37,admin.,married,unknown,0,892,1,0,cellular,30,jul,17,-1,0,unknown,0,4.48333333333333
48,unemployed,divorced,secondary,0,1266,1,0,telephone,3,feb,1,-1,0,unknown,0,0.75
38,technician,married,secondary,0,13,0,0,cellular,21,aug,2,-1,0,unknown,0,5.18333333333333
50,entrepreneur,married,tertiary,0,388,1,0,cellular,11,may,4,329,2,failure,0,4.3
48,technician,married,secondary,0,0,0,0,cellular,28,jan,4,-1,0,unknown,0,3.68333333333333
31,blue-collar,married,secondary,0,625,1,0,cellular,2,jul,2,49,3,failure,1,2.25
37,blue-collar,single,secondary,0,238,1,0,unknown,7,may,2,-1,0,unknown,0,3.33333333333333
24,blue-collar,single,secondary,0,1421,1,0,cellular,18,may,2,-1,0,unknown,0,3.48333333333333
48,management,single,tertiary,0,-295,0,1,cellular,28,jan,1,190,2,failure,0,2.01666666666667
32,technician,single,tertiary,0,6746,0,0,cellular,11,nov,1,-1,0,unknown,1,3.31666666666667
36,self-employed,married,secondary,0,328,0,0,cellular,20,nov,2,-1,0,unknown,0,8.95
33,management,single,tertiary,0,383,1,0,cellular,9,jul,1,-1,0,unknown,0,2.08333333333333
37,management,married,secondary,0,5447,1,1,cellular,17,nov,1,-1,0,unknown,1,29.8166666666667
71,retired,married,secondary,0,5715,0,0,cellular,17,nov,2,-1,0,unknown,1,12.45
33,blue-collar,single,secondary,0,1254,1,0,cellular,14,apr,1,-1,0,unknown,0,9.73333333333333
26,unknown,divorced,secondary,0,-295,1,0,cellular,7,may,1,-1,0,unknown,0,9.26666666666667
37,technician,single,tertiary,0,0,0,0,unknown,1,jul,2,-1,0,unknown,1,18.9166666666667
35,management,single,tertiary,0,1494,1,0,cellular,6,may,1,169,2,success,0,5.18333333333333
35,unemployed,married,secondary,0,978,0,0,cellular,29,dec,3,209,3,success,1,22.8333333333333
36,retired,single,secondary,0,101,1,1,unknown,26,may,1,-1,0,unknown,0,5.23333333333333
32,services,married,secondary,0,-124,0,0,unknown,27,may,1,-1,0,unknown,0,1.93333333333333
48,management,married,unknown,0,598,0,0,unknown,9,jun,2,-1,0,unknown,0,2.53333333333333
